0.000000000000000	-0.086786329816334	-0.000032655542992
0.009754245040961	-0.086786329814754	-0.000032659740682
100.009754245040966	-0.086786285420652	-0.000075694188643
114.762447784672048	-0.086786277033047	-0.000082042926003
214.762447784672048	-0.086786208113135	-0.000125077331545
225.733770581393657	-0.086786199282903	-0.000129798772421
325.733770581393628	-0.086786106682089	-0.000172833123769
385.433182936905496	-0.086786041242877	-0.000198524350757
485.433182936905496	-0.086785914562819	-0.000241558601229
585.433182936905496	-0.086785766543193	-0.000284592774787
689.796508909307363	-0.086785589316153	-0.000329504576186
799.627973613839231	-0.086785377714003	-0.000376769424939
925.415381266215149	-0.086785103740692	-0.000430900586627
1091.054537954426223	-0.086784691440192	-0.000502181187844
1353.130750094424684	-0.086783919514805	-0.000614961380093
1687.358657969923797	-0.086782722425593	-0.000758789162453
2129.485218468928451	-0.086780772675141	-0.000949045238401
2657.000337541107911	-0.086777900648634	-0.001176039259407
3269.934332741493563	-0.086773817811240	-0.001439778889034
4021.752699782222408	-0.086767715231309	-0.001763259821235
4841.177070953741350	-0.086759690441441	-0.002115800039851
5777.104927840643541	-0.086748772400113	-0.002518418937427
6829.819351664512396	-0.086734259364061	-0.002971210177713
7998.141660132202560	-0.086715385561343	-0.003473628836422
9288.846393670355610	-0.086691151182239	-0.004028537124341
10723.948616841595140	-0.086660036626307	-0.004645327566486
12311.802792043456066	-0.086620496529793	-0.005327489410599
14079.446350441361574	-0.086570163437560	-0.006086495444822
16064.305348649246298	-0.086505718770793	-0.006938204614808
18340.658468113870185	-0.086421494892070	-0.007914153956943
21101.120809045627539	-0.086304589117476	-0.009096280473553
24469.662257935076923	-0.086140030013309	-0.010536458920920
27155.991286097731063	-0.085991572783882	-0.011682864209100
29819.614947221882176	-0.085829307196759	-0.012817521345586
32400.309103350391524	-0.085657814584812	-0.013914709595434
34935.958968585982802	-0.085475655510736	-0.014990517752986
37447.268340223170526	-0.085281928518169	-0.016053652798955
39941.995144605163659	-0.085076389342169	-0.017107292753304
42421.553985451231711	-0.084859201902141	-0.018151922433568
44879.986846334511938	-0.084631202794661	-0.019184933006631
47304.065643882189761	-0.084394078055703	-0.020200707649294
49662.927927943310351	-0.084151629608916	-0.021186344301779
51411.182208810889279	-0.083964512231753	-0.021914973415515
53387.024262088947580	-0.083745443089870	-0.022736464162542
55482.193137459616992	-0.083504365038546	-0.023605174331160
58552.928198151617835	-0.083134761819609	-0.024873736560156
62740.720966923130618	-0.082599665831716	-0.026594393913869
66199.538182457807125	-0.082130856240656	-0.028006898519848
69617.182138778385706	-0.081643905721145	-0.029394480784759
72974.954758090389078	-0.081142658463044	-0.030749518859747
76333.835984683755669	-0.080618749120086	-0.032096459151206
79730.477406434321892	-0.080066217585594	-0.033449469353893
82701.626321970499703	-0.079564280093549	-0.034625209325143
85875.291724636277650	-0.079009065523937	-0.035872767565551
88871.813452113376115	-0.078466887813508	-0.037042529796328
92687.198956034728326	-0.077751504493659	-0.038520067604738
96727.719894620851846	-0.076963587575384	-0.040069727235838
101278.225395674337051	-0.076039267324169	-0.041795667460992
105519.634765671522473	-0.075142881338386	-0.043385206390063
109086.957585958254640	-0.074363221554688	-0.044707274501607
112298.163840541557875	-0.073641497054785	-0.045885399185239
115194.571112586738309	-0.072974512252504	-0.046938049736086
117720.146764370903838	-0.072380639479939	-0.047848025691555
119544.419415535943699	-0.071944611008835	-0.048500655066112
121736.523991929629119	-0.071412885570397	-0.049279616247357
123799.915989044588059	-0.070904675497065	-0.050007516824223
126464.975191363744671	-0.070237305213138	-0.050939902064561
129557.465803592931479	-0.069447542361052	-0.052010656045095
133065.729649232089287	-0.068531850307195	-0.053210536672353
137088.055792677536374	-0.067456495657772	-0.054566383607087
142031.990107309131417	-0.066098060474248	-0.056203073629571
146772.994612176844385	-0.064758087517833	-0.057740850761301
151454.128571842564270	-0.063399943676772	-0.059227884946087
155830.505706228228519	-0.062099331313633	-0.060589245971808
160144.515102676086826	-0.060788650592561	-0.061903269805808
163765.872990167990793	-0.059666926274748	-0.062984460666886
166482.487516742025036	-0.058812808084849	-0.063782212650505
168737.217351667786716	-0.058095803808804	-0.064435542211770
171003.776680056151235	-0.057367724322171	-0.065084178118995
173924.628114377264865	-0.056418804099453	-0.065907917389908
177731.156838544236962	-0.055164429633140	-0.066960653123467
182094.309721832658397	-0.053702502148526	-0.068137954085311
186794.501131352939410	-0.052099564897207	-0.069370487380398
191171.120644773793174	-0.050581536869120	-0.070484296327363
195372.887584144889843	-0.049101753031453	-0.071522373315418
199522.239343583700247	-0.047619527247484	-0.072517028005474
203714.818581649858970	-0.046101405536731	-0.073490858276909
208093.316003224201268	-0.044494723415831	-0.074473955088902
212657.021195050649112	-0.042797788404765	-0.075461261299190
215645.621847480040742	-0.041674609706939	-0.076086901091170
217911.544845042197267	-0.040816920583312	-0.076550123077471
219390.729364507220453	-0.040254240854758	-0.076847302061812
221257.400309516611742	-0.039541077597510	-0.077216426873039
223594.416454440332018	-0.038643454577533	-0.077669229819170
