1.000000000000000056e-01,2.000000000000000111e-01,2.999999999999999889e-01,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,6.999999999999999556e-01,8.000000000000000444e-01,9.000000000000000222e-01,1.000000000000000000e+00,1.100000000000000089e+00,1.199999999999999956e+00,1.300000000000000044e+00,1.399999999999999911e+00,1.500000000000000000e+00,1.600000000000000089e+00,1.699999999999999956e+00,1.800000000000000044e+00,1.899999999999999911e+00
9.606805758840614162e-01,9.225917436896081680e-01,8.856350874179792498e-01,8.497381077566107388e-01,8.148283378466409932e-01,7.808497424912259621e-01,7.477574675754540268e-01,7.155140358837237535e-01,6.840885057953739468e-01,6.534548284836204646e-01,6.235910042336760828e-01,5.944783480335468218e-01,5.661009865065828039e-01,5.384453092379459793e-01,5.114997288144889076e-01,4.852543179702898946e-01,4.597006022596744068e-01,4.348313734995579716e-01,4.106405256693436145e-01
1.542615540912972705e+00,1.586399054667357422e+00,1.631532091275835095e+00,1.678201631222382195e+00,1.726565501305013850e+00,1.776790982623851267e+00,1.829054770433320876e+00,1.883542427829880017e+00,1.940452860869728680e+00,2.000000067493690192e+00,2.062416247691145177e+00,2.127954760920560240e+00,2.196893854866547979e+00,2.269540334593414865e+00,2.346234320541718876e+00,2.427354346397772922e+00,2.513323542020589496e+00,2.604616900774434640e+00,2.701769860349726216e+00
