0.000000000000000	-0.077106181676697	-0.000021150306855
0.013079503949601	-0.077106181675565	-0.000021154432281
100.013079503949598	-0.077106157257490	-0.000052695568527
100.426367188838924	-0.077106157168292	-0.000052825924185
200.426367188838924	-0.077106119794573	-0.000084367043900
203.616856050809389	-0.077106118403470	-0.000085373359508
303.616856050809361	-0.077106067715795	-0.000116914456680
309.272641154067401	-0.077106064463846	-0.000118698352592
409.272641154067401	-0.077106000184638	-0.000150239420965
416.803854048824576	-0.077105994790682	-0.000152614844629
516.803854048824633	-0.077105916637492	-0.000184155877552
585.862905898998861	-0.077105855099290	-0.000205937793596
685.862905898998861	-0.077105755133659	-0.000237478758451
762.157662500686911	-0.077105670176592	-0.000261542829202
862.157662500686911	-0.077105547424516	-0.000293083706832
962.157662500686911	-0.077105411810735	-0.000324624527973
1062.157662500686911	-0.077105263254291	-0.000356165286956
1162.157662500686911	-0.077105101836196	-0.000387705978927
1260.424964046738523	-0.077104930607079	-0.000418700094981
1360.424964046738523	-0.077104743608341	-0.000450240638063
1460.424964046738523	-0.077104543667063	-0.000481781097903
1605.862494007581518	-0.077104229911010	-0.000527652605130
1791.896024494597441	-0.077103788753912	-0.000586327935084
2005.314223931968627	-0.077103227656974	-0.000653639988941
2280.089067861410967	-0.077102418708173	-0.000740303123055
2686.016633980850656	-0.077101045442114	-0.000868329570935
3214.826477273163164	-0.077098937557923	-0.001035108314883
3817.701892243507245	-0.077096094388226	-0.001225240023391
4698.444804519173886	-0.077091097926533	-0.001502989922506
5646.802673289528684	-0.077084599078365	-0.001802040204976
6685.048863013094888	-0.077076154046659	-0.002129403359518
7842.253314779156426	-0.077065103111376	-0.002494228028805
9118.540835160963979	-0.077050912510594	-0.002896528956062
10575.253715363560332	-0.077032149400754	-0.003355603459493
12164.123436419880818	-0.077008565500712	-0.003856188154222
13935.025421145608561	-0.076978446364476	-0.004413928226430
15893.275830163544015	-0.076940437905708	-0.005030399437588
18106.988788653125084	-0.076891526404008	-0.005726897804751
20673.531228495976393	-0.076826927269597	-0.006533810262632
23927.189807796701643	-0.076732863319331	-0.007555695992823
27034.663151094209752	-0.076630336182234	-0.008530414398307
30053.122610812195489	-0.076518891888012	-0.009475886687186
32868.605634249870491	-0.076404426855618	-0.010356475185064
35587.951019300788175	-0.076284250003038	-0.011205686553555
38261.957171821595693	-0.076156873340995	-0.012039382264394
40905.552527155246935	-0.076021989291248	-0.012862175729063
43520.123399249263457	-0.075879843137818	-0.013674451455040
46104.868977690690372	-0.075730787951133	-0.014475919176658
48646.997542992299714	-0.075575933700179	-0.015262589622355
